@RELATION mirnas_train


@ATTRIBUTE ddG NUMERIC
@ATTRIBUTE gc_content NUMERIC
@ATTRIBUTE dP NUMERIC
@ATTRIBUTE dQ NUMERIC
@ATTRIBUTE ddS NUMERIC
@ATTRIBUTE dMelt NUMERIC
@ATTRIBUTE dGU NUMERIC
@ATTRIBUTE dAU NUMERIC
@ATTRIBUTE dSS NUMERIC
@ATTRIBUTE Fs NUMERIC
@ATTRIBUTE zP NUMERIC
@ATTRIBUTE zG NUMERIC
@ATTRIBUTE zQ NUMERIC
@ATTRIBUTE zD NUMERIC
@ATTRIBUTE zF NUMERIC
@ATTRIBUTE nefe NUMERIC
@ATTRIBUTE freq NUMERIC
@ATTRIBUTE diff NUMERIC
@ATTRIBUTE diversity NUMERIC
@ATTRIBUTE GU_stems NUMERIC
@ATTRIBUTE MFEI1 NUMERIC
@ATTRIBUTE MFEI2 NUMERIC
@ATTRIBUTE MFEI3 NUMERIC
@ATTRIBUTE MFEI4 NUMERIC
@ATTRIBUTE MFEIss NUMERIC
@ATTRIBUTE dPdQ NUMERIC
@ATTRIBUTE MFEI1zG NUMERIC
@ATTRIBUTE dPzG NUMERIC
@ATTRIBUTE class {yes,no}

@DATA
-0.47361111111111115,0.6558641975308641,0.3611111111111111,0.021869825012106953,-8.965277777777779,0.5041311644719856,0.1388888888888889,0.20833333333333334,0.013888888888888888,1.0,3.3039,-7.2634,-1.8665,-1.877,0.7421,-0.5272222222222223,320.342795,0.009166666666666719,1.75,0.007692307692307693,0.7221176470588236,0.09472222222222224,0.11840277777777779,0.018215811965811967,34.1,0.007897436809927511,-5.2450293176470595,-2.6228944444444444,yes
-0.3277777777777778,0.8024691358024691,0.25555555555555554,0.016786165119877412,-8.992222222222221,0.3851064706124634,0.17777777777777778,0.07777777777777778,0.044444444444444446,0.198062,1.026,-0.2887,-1.6159,-1.6948,-0.0214,-0.4065555555555556,320.237003,0.009888888888888895,5.8,0.0,0.40846153846153843,0.05462962962962963,0.05462962962962963,0.014251207729468598,7.375,0.004289797752857561,-0.11792284615384616,-0.07377888888888888,no
-0.4432432432432432,0.9130752373995616,0.36486486486486486,0.021237593506568248,-9.912162162162161,0.47955931391514217,0.20270270270270271,0.10810810810810811,0.013513513513513514,0.381966,2.4068,-5.4186,-1.3432,-1.399,-0.4082,-0.5478378378378378,320.578604,0.004594594594594545,2.66,0.024691358024691357,0.48544,0.07387387387387387,0.08864864864864865,0.016416416416416415,32.8,0.007748851684828955,-2.630405184,-1.9770567567567565,yes
-0.25308641975308643,0.6553878981862521,0.20987654320987653,0.017297429904327713,-8.669135802469137,0.41896543842807965,0.09876543209876543,0.07407407407407407,0.037037037037037035,1.0,-0.7448,-0.4692,-0.9154,-0.7391,-0.6366,-0.29617283950617285,320.144827,0.01469135802469133,12.36,0.04411764705882353,0.38616279069767445,0.06327160493827161,0.050617283950617285,0.014887436456063908,6.833333333333334,0.0036303247947354457,-0.18118758139534885,-0.09847407407407407,no
-0.49638554216867475,0.46450863695746847,0.42168674698795183,0.017705435517464497,-8.07590361445783,0.44774053696510646,0.1686746987951807,0.24096385542168675,0.012048192771084338,1.0,4.5906,-16.9398,-2.7333,-2.9482,2.1484,-0.5559036144578313,320.356699,0.0077108433734939825,2.81,0.007142857142857143,1.068625,0.12409638554216869,0.12409638554216869,0.014182444061962136,41.2,0.007466147507364547,-18.102293775,-7.1432891566265075,yes
-0.352,0.8533333333333334,0.22666666666666666,0.01929387253250455,-8.886666666666667,0.4663165791447862,0.17333333333333334,0.04,0.04,0.381966,1.6906,-2.7738,-1.7573,-1.7501,0.2357,-0.40173333333333333,320.1591,0.015066666666666654,8.3,0.011764705882352941,0.4124999999999999,0.07039999999999999,0.07039999999999999,0.020705882352941175,8.799999999999999,0.0043732777740343644,-1.1441924999999997,-0.628728,no
-0.42195121951219516,0.5205234979179061,0.3780487804878049,0.018994725050111443,-8.603658536585366,0.4380218146618037,0.17073170731707318,0.1951219512195122,0.012195121951219513,0.585786,3.8623,-6.8147,-2.1078,-2.0091,-0.2224,-0.4873170731707317,320.130025,0.01536585365853656,5.51,0.0064516129032258064,0.8106285714285714,0.08439024390243903,0.07032520325203252,0.013611329661683715,34.6,0.00718093264089579,-5.524190525714285,-2.576289024390244,yes
-0.23750000000000002,0.771604938271605,0.2638888888888889,0.021188197914829995,-7.213888888888889,0.47651135926068533,0.1527777777777778,0.08333333333333333,0.041666666666666664,0.381966,0.603,-0.4575,-0.7545,-0.8071,-2.395,-0.2995833333333333,320.128076,0.017638888888888885,9.72,0.02631578947368421,0.30779999999999996,0.059375000000000004,0.0475,0.0125,5.700000000000001,0.00559133000530236,-0.14081849999999999,-0.12072916666666668,no
-0.5525773195876289,0.46763736847699017,0.3402061855670103,0.016333451821925853,-8.781443298969071,0.38463121152780166,0.15463917525773196,0.17525773195876287,0.010309278350515464,2.0,5.1818,-12.7361,-2.7672,-2.862,2.8359,-0.5948453608247423,320.523609,0.004123711340206244,1.34,0.010101010101010102,1.1816363636363636,0.18419243986254297,0.27628865979381445,0.016744767260231178,53.6,0.00555674134147993,-15.04943889090909,-4.3329,yes
-0.18735632183908046,0.4624124719249571,0.25287356321839083,0.01730634277534788,-6.281609195402299,0.39078356521647684,0.09195402298850575,0.12643678160919541,0.011494252873563218,0.585786,-0.1193,0.503,-0.9238,-0.8679,-0.0626,-0.187816091954023,320.0969945,0.016551724137931028,10.54,0.02727272727272727,0.40517142857142857,0.037471264367816094,0.031226053639846745,0.00851619644723093,16.3,0.004376316563881073,0.20380122857142857,0.1271954022988506,no
-0.44225352112676053,1.0513786947034318,0.323943661971831,0.022307437167594077,-9.71830985915493,0.5009185548071036,0.2535211267605634,0.056338028169014086,0.014084507042253521,0.381966,1.1547,-2.1167,-1.5191,-1.6773,-0.8907,-0.5290140845070422,320.292164,0.010704225352112748,6.9,0.007246376811594203,0.4206415094339622,0.07370892018779342,0.07370892018779342,0.019228413962033068,31.4,0.007226352885276955,-0.8903718830188677,-0.6856915492957746,yes
-0.17976190476190476,0.5527210884353742,0.27380952380952384,0.018346027214276788,-7.530952380952381,0.3976408774069223,0.14285714285714285,0.10714285714285714,0.023809523809523808,0.585786,-2.7015,1.5678,2.0023,1.8318,-0.1018,-0.20035714285714284,320.0118863,0.03249999999999999,29.55,0.017391304347826087,0.3252307692307692,0.03595238095238095,0.02568027210884354,0.007815734989648033,7.550000000000001,0.0050233169753376924,0.5098968,0.4292785714285715,no
-0.49036144578313257,0.37741326752794313,0.37349397590361444,0.018831388543976563,-8.748192771084337,0.4412084365557533,0.12048192771084337,0.25301204819277107,0.04819277108433735,2.0,2.6948,-10.9685,-1.446,-1.528,2.6468,-0.5631325301204819,320.303002,0.008915662650602434,6.09,0.0,1.2992692307692308,0.24518072289156628,0.24518072289156628,0.015818111154294597,10.175,0.007033410179075584,-14.251034557692309,-4.096668674698795,yes
-0.2990566037735849,0.6140975436098256,0.2830188679245283,0.014654884520164242,-8.714150943396227,0.3249850376153329,0.20754716981132076,0.05660377358490566,0.03773584905660377,0.198062,0.8095,-0.1433,-0.748,-0.6737,0.2113,-0.37575471698113205,320.0164075,0.023867924528301897,16.61,0.009523809523809523,0.48698550724637674,0.042722371967654986,0.033228511530398325,0.009968553459119496,7.925,0.004147608826461578,-0.06978502318840579,-0.04055660377358491,no
-0.3265822784810127,0.5608075628905623,0.34177215189873417,0.020051009332606267,-7.040506329113924,0.4512992776480548,0.11392405063291139,0.13924050632911392,0.02531645569620253,1.0,2.4311,-2.6601,-1.1174,-1.1686,-0.1291,-0.3531645569620253,320.14315,0.01518987341772151,5.68,0.06481481481481481,0.5823428571428573,0.08164556962025317,0.08164556962025317,0.01209563994374121,12.9,0.006852876607346446,-1.5490902342857147,-0.9091481012658227,yes
-0.23595505617977527,0.6564827673273577,0.2808988764044944,0.017424161006393827,-7.734831460674157,0.3827471616319229,0.19101123595505617,0.07865168539325842,0.02247191011235955,0.267949,1.0932,-0.8531,-0.5162,-0.5393,1.4606,-0.26,320.114108,0.015056179775280898,19.22,0.006666666666666667,0.3594230769230769,0.03932584269662921,0.02949438202247191,0.00943820224719101,10.5,0.0048944272489870305,-0.3066238269230769,-0.23963483146067416,no
-0.41282051282051285,0.6574621959237343,0.34615384615384615,0.020292299134963894,-7.444871794871795,0.4687092942646585,0.14102564102564102,0.16666666666666666,0.01282051282051282,2.0,5.1146,-5.0143,-1.7627,-1.9753,2.0131,-0.4583333333333333,320.348078,0.008333333333333316,3.03,0.02222222222222222,0.6279000000000001,0.08256410256410257,0.08256410256410257,0.015289648622981957,32.2,0.007024257392872117,-3.148478970000001,-1.7357192307692308,yes
-0.21250000000000002,0.6751543209876543,0.2638888888888889,0.021188197914829995,-6.981944444444444,0.4730013482748713,0.1111111111111111,0.125,0.041666666666666664,0.585786,-0.0472,0.3233,-0.3936,-0.4637,0.3115,-0.2136111111111111,320.0471447,0.026111111111111123,13.91,0.021052631578947368,0.3147428571428572,0.0425,0.0425,0.011184210526315791,5.1000000000000005,0.00559133000530236,0.10175636571428573,0.08531527777777777,no
-0.6051948051948052,0.8264462809917356,0.36363636363636365,0.02042368394669044,-9.124675324675325,0.4889076195651772,0.2077922077922078,0.12987012987012986,0.025974025974025976,2.0,2.9881,-12.1209,-1.5896,-1.4906,-0.0449,-0.6711688311688312,320.329793,0.008831168831168827,2.69,0.014285714285714285,0.7322857142857142,0.12103896103896103,0.1512987012987013,0.021614100185528756,23.299999999999997,0.007426794162432887,-8.875961914285714,-4.4076,yes
-0.18311688311688312,0.7083825265643446,0.2727272727272727,0.019993308531577946,-8.035064935064936,0.4324106473775134,0.15584415584415584,0.07792207792207792,0.1038961038961039,2.0,-1.4858,1.0375,-0.4125,-0.5989,-0.0501,-0.23441558441558444,320.0690385,0.021428571428571457,13.0,0.02857142857142857,0.25850000000000006,0.03662337662337663,0.02288961038961039,0.008719851576994434,1.7625,0.005452720508612167,0.26819375000000006,0.28295454545454546,no
-0.2578947368421053,0.3988919667590028,0.3263157894736842,0.01667713081536009,-8.02,0.3603180414614434,0.10526315789473684,0.17894736842105263,0.021052631578947368,0.585786,3.7282,-5.1881,-1.852,-1.5524,0.329,-0.2816842105263158,320.0681971,0.01747368421052632,10.53,0.018433179723502304,0.6465277777777778,0.0368421052631579,0.0368421052631579,0.008319185059422751,12.250000000000002,0.005442011108170135,-3.3542507638888894,-1.6929589473684212,yes
-0.42142857142857143,0.8645124716553287,0.27380952380952384,0.018346027214276788,-9.607142857142858,0.4214610255502449,0.20238095238095238,0.023809523809523808,0.05952380952380952,0.381966,-0.9129,0.3488,-0.817,-1.4002,-0.2091,-0.45857142857142863,320.084588,0.018095238095238133,7.46,0.034782608695652174,0.48747540983606563,0.08428571428571428,0.08428571428571428,0.01832298136645963,7.08,0.0050233169753376924,0.1700314229508197,0.09550476190476191,no
-0.3205479452054794,0.8819665978607619,0.273972602739726,0.021113729229483544,-7.486301369863014,0.48352529797340493,0.1780821917808219,0.0547945205479452,0.0821917808219178,0.381966,1.9462,-0.5847,-0.1961,-0.0378,0.1603,-0.3868493150684931,320.134541,0.016986301369862993,16.96,0.03,0.3634468085106382,0.06410958904109589,0.05342465753424657,0.01602739726027397,3.9,0.0057845833505434366,-0.21250734893617015,-0.1601917808219178,yes
-0.22823529411764704,0.4152249134948097,0.29411764705882354,0.01841944837230375,-6.881176470588235,0.4038900566210414,0.10588235294117647,0.15294117647058825,0.03529411764705882,0.585786,1.9645,-2.6663,-1.4701,-1.3845,0.3272,-0.24694117647058822,320.0243484,0.026941176470588225,10.02,0.02,0.5496666666666665,0.038039215686274504,0.032605042016806716,0.00912941176470588,6.466666666666666,0.005417484815383455,-1.465576233333333,-0.7842058823529412,no
-0.31071428571428567,0.0,0.30357142857142855,0.028102883744481427,-8.982142857142858,0.6155921613178075,0.16071428571428573,0.10714285714285714,0.017857142857142856,0.0,1.1399,-4.2892,-1.2549,-1.372,-0.0345,-0.3871428571428571,320.746091,0.003214285714285709,3.02,0.023529411764705882,0.3143225806451612,0.06214285714285713,0.07767857142857142,0.018277310924369745,17.4,0.008531232565289005,-1.3481924129032254,-1.3020785714285714,yes
-0.18850574712643678,0.39635354736424894,0.22988505747126436,0.01672523243684713,-7.349425287356322,0.3859581000866473,0.09195402298850575,0.11494252873563218,0.09195402298850575,0.381966,0.686,-1.2821,1.1591,2.0088,0.4055,-0.19689655172413792,320.043431,0.02218390804597701,28.41,0.016666666666666666,0.47559999999999997,0.031417624521072794,0.03770114942528736,0.00942528735632184,2.05,0.0038448810199648575,-0.60976676,-0.294735632183908,no
-0.34545454545454546,0.6071850227694383,0.3246753246753247,0.020571393419861275,-7.340259740259741,0.46392036837896705,0.14285714285714285,0.12987012987012986,0.012987012987012988,0.585786,1.5727,-4.9197,-1.176,-1.1617,1.0151,-0.39623376623376627,320.317992,0.009220779220779232,4.8,0.032,0.5689444444444445,0.06909090909090909,0.06909090909090909,0.013818181818181818,26.599999999999998,0.006679023837617297,-2.7990359833333334,-1.5973051948051946,yes
-0.2148148148148148,0.8382868465172992,0.24691358024691357,0.018440953246276284,-5.445679012345679,0.43158098020940905,0.1728395061728395,0.024691358024691357,0.06172839506172839,0.585786,1.8489,0.9914,2.0865,2.3682,0.232,-0.2661728395061728,320.0930403,0.018024691358024657,29.22,0.04,0.2562545454545454,0.04296296296296296,0.03580246913580246,0.01074074074074074,3.48,0.004553321789204021,0.2540507563636363,0.2447901234567901,no
-0.42134831460674155,0.5554854185077641,0.3258426966292135,0.01780044085552545,-8.915730337078651,0.4015774233059338,0.15730337078651685,0.14606741573033707,0.011235955056179775,1.0,2.8726,-2.5318,-0.8833,-0.663,0.3733,-0.4271910112359551,320.0273175,0.02494382022471917,10.83,0.009852216748768473,0.7585227272727273,0.06019261637239165,0.05266853932584269,0.014529252227818675,37.5,0.0058001436495532365,-1.920427840909091,-0.8249685393258428,yes
-0.3989130434782609,0.7561436672967864,0.2826086956521739,0.016879455436958162,-9.178260869565218,0.38437377710955045,0.21739130434782608,0.021739130434782608,0.11956521739130435,0.381966,-2.2156,-0.433,0.6257,0.4545,0.9799,-0.4434782608695652,320.0390627,0.021739130434782608,24.03,0.02197802197802198,0.5275625,0.056987577639751555,0.06648550724637682,0.015342809364548496,3.3363636363636364,0.004770280884357741,-0.22843456250000002,-0.1223695652173913,no
-0.4129032258064516,1.0145681581685744,0.3064516129032258,0.025416187751254496,-8.7,0.5768057698518066,0.1774193548387097,0.08064516129032258,0.016129032258064516,2.0,2.0647,-5.7132,-2.1876,-2.1532,-0.2272,-0.47838709677419355,320.180219,0.017096774193548367,3.59,0.039473684210526314,0.40697435897435896,0.1032258064516129,0.1032258064516129,0.02173174872665535,25.6,0.007788831730223152,-2.3251259076923074,-1.7508193548387097,yes
-0.27090909090909093,0.512396694214876,0.2727272727272727,0.013995315972104561,-7.632727272727273,0.3142188921131275,0.17272727272727273,0.08181818181818182,0.02727272727272727,0.267949,0.9416,-1.5556,-1.5577,-1.4579,-0.2891,-0.30163636363636365,320.0553879,0.016181818181818193,15.65,0.008333333333333333,0.5287096774193549,0.03386363636363637,0.030101010101010104,0.00903030303030303,9.933333333333335,0.0038169043560285164,-0.8224607741935486,-0.42425454545454544,no
-0.34400000000000003,0.6755555555555557,0.32,0.021102442523406567,-8.137333333333332,0.46993281992462727,0.14666666666666667,0.14666666666666667,0.013333333333333334,0.585786,4.2195,-4.2399,-1.5929,-1.4896,-0.092,-0.3904,320.0401376,0.026400000000000007,10.59,0.016666666666666666,0.5092105263157894,0.0688,0.0688,0.014333333333333335,25.8,0.006752781607490102,-2.1590017105263155,-1.356768,yes
-0.3569767441860465,0.7706868577609518,0.313953488372093,0.018374100025358723,-7.906976744186046,0.4131326949384405,0.22093023255813954,0.046511627906976744,0.03488372093023256,0.585786,0.4152,-0.0159,1.5769,1.6425,0.1,-0.4172093023255814,320.0554615,0.020697674418604664,36.84,0.024691358024691357,0.4631929824561404,0.059496124031007756,0.0396640826873385,0.0132213608957795,10.233333333333334,0.005768612798659134,-0.007364768421052633,-0.0049918604651162796,no
-0.3,0.7011126352690139,0.3333333333333333,0.0195674382805081,-9.12716049382716,0.4234903554079351,0.18518518518518517,0.09876543209876543,0.012345679012345678,0.198062,2.4065,-1.8965,-2.2815,-1.8694,0.7731,-0.37679012345679014,320.0524361,0.02246913580246914,10.04,0.021164021164021163,0.4278913043478261,0.04285714285714286,0.049999999999999996,0.011111111111111112,24.3,0.006522479426836033,-0.8114958586956522,-0.6321666666666667,yes
-0.3022988505747127,0.6738010305192231,0.3218390804597701,0.018198457244235754,-7.552873563218391,0.40250001311929634,0.1724137931034483,0.11494252873563218,0.011494252873563218,0.381966,1.1383,-1.1017,-1.0954,-1.0346,0.0917,-0.3825287356321839,320.20431,0.011264367816092,7.65,0.017857142857142856,0.44864705882352945,0.050383141762452115,0.037787356321839084,0.010796387520525452,26.300000000000004,0.005856974745271277,-0.4942744647058824,-0.3545701149425287,no
-0.4111111111111111,0.6706294772138393,0.3333333333333333,0.0195674382805081,-8.530864197530864,0.44237194261313895,0.18518518518518517,0.1111111111111111,0.012345679012345678,0.585786,2.0426,-4.1929,-1.8582,-2.0012,0.3961,-0.43888888888888883,320.408553,0.006790123456790089,2.2,0.018518518518518517,0.6130227272727273,0.06851851851851852,0.06851851851851852,0.01522633744855967,33.3,0.006522479426836033,-2.5703429931818182,-1.3976333333333333,yes
-0.26545454545454544,0.6115702479338843,0.21818181818181817,0.012951338612323206,-7.21909090909091,0.3153942141475198,0.2,0.01818181818181818,0.08181818181818182,0.267949,-2.1412,-0.0148,0.7141,0.7864,-0.3173,-0.3220909090909091,320.051724,0.01663636363636362,37.34,0.0,0.43405405405405406,0.04424242424242424,0.03792207792207792,0.01106060606060606,3.2444444444444445,0.002825746606325063,-0.006424,-0.003229090909090909,no
-0.35714285714285715,0.52437641723356,0.32142857142857145,0.01884694168485445,-7.51547619047619,0.4258031424196481,0.13095238095238096,0.14285714285714285,0.023809523809523808,1.0,2.2159,-6.1312,-3.1135,-2.9169,0.6255,-0.4238095238095238,320.0875984,0.017857142857142856,4.74,0.029629629629629627,0.6810810810810812,0.07142857142857142,0.08928571428571429,0.013227513227513229,15.000000000000002,0.006057945541560359,-4.175844324324325,-1.9707428571428571,yes
-0.20875,0.5,0.2375,0.018414948488035127,-6.05375,0.4307763782779269,0.0875,0.1125,0.05,0.585786,0.3689,-1.1314,-0.1004,-0.2403,-1.5179,-0.211375,320.119123,0.016375000000000008,13.04,0.039473684210526314,0.4175,0.0521875,0.06958333333333333,0.010986842105263158,4.175,0.004373550265908343,-0.4723595,-0.2687075,no
-0.1875,0.4638671875,0.34375,0.024742784883352464,-6.509375,0.5295847335573691,0.09375,0.203125,0.015625,0.585786,1.6227,-1.4982,-1.4178,-1.0935,1.6185,-0.21984375,320.0250819,0.03546874999999999,8.77,0.022727272727272724,0.40421052631578946,0.03125,0.0375,0.008522727272727272,12.0,0.00850533230365241,-0.6055882105263157,-0.51500625,yes
-0.2045977011494253,0.6341656757827983,0.22988505747126436,0.01672523243684713,-5.425287356321839,0.39986362750827975,0.1724137931034483,0.04597701149425287,0.011494252873563218,0.381966,-0.2364,-0.5533,-0.6538,-0.7148,-0.0404,-0.22,320.156412,0.013103448275862075,11.49,0.008333333333333333,0.322625,0.03409961685823755,0.02922824302134647,0.010229885057471265,17.8,0.0038448810199648575,-0.1785084125,-0.12719540229885057,no
-0.19999999999999998,0.0,0.32075471698113206,0.029866651738664967,-7.518867924528302,0.635401624014583,0.11320754716981132,0.16981132075471697,0.018867924528301886,0.0,2.8304,-2.6671,-1.5555,-1.277,0.1454,-0.25660377358490566,320.143822,0.022641509433962252,5.44,0.023529411764705882,0.24426086956521734,0.039999999999999994,0.039999999999999994,0.011764705882352941,10.6,0.009579869425609518,-0.6514681652173911,-0.8554849056603773,yes
-0.2,0.7137345679012346,0.2638888888888889,0.021188197914829995,-6.829166666666667,0.4714369647255554,0.1388888888888889,0.09722222222222222,0.027777777777777776,0.381966,-0.2526,1.5612,2.0263,1.9852,-0.6174,-0.23319444444444443,320.0395955,0.027638888888888866,22.43,0.021052631578947368,0.28021621621621623,0.04,0.04,0.010526315789473684,7.200000000000001,0.00559133000530236,0.43747355675675675,0.4119833333333333,no
-0.2726190476190476,0.5385487528344671,0.30952380952380953,0.01878285121458037,-7.508333333333334,0.41242912259243314,0.14285714285714285,0.11904761904761904,0.011904761904761904,0.267949,2.4882,-3.4126,-0.6509,-0.3298,1.2275,-0.32904761904761903,320.0819992,0.018333333333333323,13.55,0.025641025641025644,0.5062105263157894,0.045436507936507935,0.038945578231292514,0.010485347985347985,22.9,0.005813739661655829,-1.727494042105263,-1.0562809523809524,yes
-0.36923076923076925,0.9204470742932281,0.2564102564102564,0.019389053873258486,-9.37051282051282,0.44816541601327486,0.21794871794871795,0.038461538461538464,0.038461538461538464,0.381966,0.2374,0.3156,-0.7683,-0.8086,-0.5127,-0.4208974358974359,320.306415,0.009358974358974318,6.28,0.0,0.4011428571428572,0.06153846153846154,0.06153846153846154,0.018461538461538463,9.6,0.004971552275194483,0.12660068571428573,0.08092307692307692,no
-0.41704545454545455,0.6069214876033058,0.32954545454545453,0.01800882836446635,-8.6875,0.4069802009631964,0.17045454545454544,0.13636363636363635,0.011363636363636364,0.585786,3.052,-2.8107,-1.7535,-1.7075,0.7302,-0.4725,320.462466,0.005454545454545419,5.27,0.008620689655172414,0.6871489361702128,0.05213068181818182,0.05213068181818182,0.014380877742946708,36.7,0.005934727529199138,-1.9313695148936172,-0.9262534090909091,yes
-0.22142857142857142,0.7142857142857143,0.2571428571428571,0.021624239700349563,-7.185714285714286,0.48707753479125254,0.12857142857142856,0.1,0.014285714285714285,0.585786,1.3908,-0.9062,-1.006,-0.9758,0.8163,-0.23942857142857146,320.0929728,0.02085714285714287,5.98,0.027777777777777776,0.31,0.055357142857142855,0.04428571428571428,0.012301587301587301,15.5,0.005560518780089887,-0.280922,-0.23302285714285711,no
-0.36428571428571427,0.7755102040816326,0.2714285714285714,0.021965013403120695,-8.977142857142857,0.5010457397472038,0.17142857142857143,0.08571428571428572,0.02857142857142857,0.585786,1.7461,-4.0138,-1.3431,-1.3035,-0.3865,-0.40385714285714286,320.207077,0.01385714285714284,4.48,0.017543859649122806,0.4697368421052632,0.12142857142857143,0.09107142857142857,0.019172932330827067,12.75,0.0059619322094184735,-1.8854297368421054,-1.0894599999999999,yes
-0.44044943820224725,0.7827294533518495,0.3258426966292135,0.01780044085552545,-9.165168539325844,0.4024943076395403,0.21348314606741572,0.0449438202247191,0.02247191011235955,0.381966,-1.2247,-2.01,-0.5654,-0.7465,0.4292,-0.4824719101123595,320.0696124,0.018426966292134837,11.78,0.041379310344827586,0.562709677419355,0.08808988764044945,0.08808988764044945,0.015187911662146458,19.6,0.0058001436495532365,-1.1310464516129033,-0.6549438202247191,no
-0.32266666666666666,0.6577777777777778,0.32,0.021102442523406567,-8.224,0.46584522265456124,0.16,0.14666666666666667,0.02666666666666667,1.0,1.4855,-3.9436,-1.7918,-1.7076,1.124,-0.3829333333333333,320.311759,0.009599999999999985,3.76,0.010416666666666666,0.4905405405405405,0.08066666666666666,0.06453333333333333,0.013444444444444445,12.1,0.006752781607490102,-1.9344956756756757,-1.261952,yes
-0.2742574257425742,0.5195569061856681,0.24752475247524752,0.014801770201808527,-8.766336633663366,0.3380471320228929,0.1782178217821782,0.04950495049504951,0.04950495049504951,0.267949,0.7673,-0.573,-0.5102,-0.4226,-0.141,-0.31801980198019797,320.0232978,0.02297029702970294,15.97,0.013333333333333334,0.5278679245283018,0.045709570957095706,0.039179632248939174,0.01097029702970297,5.539999999999999,0.00366380450539815,-0.3024683207547169,-0.14183168316831682,no
-0.31375000000000003,0.5156249999999999,0.375,0.01951597655573916,-8.190000000000001,0.4355540293040293,0.1375,0.1875,0.0125,1.0,2.9597,-3.9988,-1.1074,-0.8314,0.6596,-0.394625,320.10886,0.017125000000000012,8.54,0.016666666666666666,0.6084848484848486,0.039218750000000004,0.044821428571428575,0.010458333333333335,25.1,0.007318491208402185,-2.4332092121212128,-1.4995500000000002,yes
-0.35425531914893615,0.6903576278859213,0.2765957446808511,0.0164363009232292,-7.868085106382979,0.377863825184401,0.1595744680851064,0.06382978723404255,0.06382978723404255,0.381966,-1.2247,-0.7084,-0.9707,-1.196,0.5534,-0.40691489361702127,320.297183,0.007978723404255319,12.41,0.04807692307692308,0.5131475409836065,0.08856382978723404,0.07085106382978723,0.01362520458265139,5.55,0.00454621089365914,-0.36351371803278687,-0.1959404255319149,no
-0.41168831168831166,0.5903187721369539,0.35064935064935066,0.020532419215275564,-7.8428571428571425,0.47096470345352615,0.19480519480519481,0.12987012987012986,0.025974025974025976,0.585786,2.3251,-10.1027,-1.6398,-1.6548,0.1945,-0.4788311688311688,320.20684,0.012597402597402583,4.86,0.014814814814814814,0.6974,0.08233766233766233,0.06861471861471861,0.015247715247715246,15.849999999999998,0.007199679465096627,-7.04562298,-3.542505194805195,yes
-0.39181818181818184,0.6776859504132231,0.3181818181818182,0.01438203582694797,-8.418181818181818,0.32426860396622814,0.2636363636363636,0.01818181818181818,0.045454545454545456,0.267949,0.2617,0.7704,-0.1702,-0.0748,0.5383,-0.4787272727272727,320.035223,0.018727272727272683,19.52,0.019047619047619046,0.5781707317073171,0.06530303030303031,0.04353535353535354,0.011194805194805195,8.620000000000001,0.004576102308574354,0.4454227317073171,0.24512727272727272,no
-0.3492537313432836,0.7574069948763645,0.3283582089552239,0.023651383281648113,-8.32089552238806,0.5255337661468443,0.16417910447761194,0.11940298507462686,0.04477611940298507,0.585786,3.7041,-3.0423,0.5395,0.8576,0.1393,-0.3983582089552239,320.171585,0.016268656716417907,16.96,0.02727272727272727,0.46111764705882347,0.06985074626865671,0.0873134328358209,0.01587516960651289,7.800000000000001,0.0077661258536755,-1.4028582176470585,-0.9989641791044777,yes
-0.328,0.7644444444444445,0.30666666666666664,0.021012640524421134,-8.210666666666667,0.46681823102738984,0.17333333333333334,0.12,0.013333333333333334,0.585786,1.6107,-1.5352,-0.9859,-0.9168,0.1344,-0.39093333333333335,320.0318374,0.02826666666666668,8.48,0.007246376811594203,0.4290697674418605,0.05466666666666667,0.0656,0.014260869565217393,24.599999999999998,0.006443876427489148,-0.6587079069767442,-0.4707946666666666,no
-0.5057142857142858,0.29931972789115646,0.44761904761904764,0.013134755509499746,-9.737142857142857,0.34484685893136596,0.12380952380952381,0.3047619047619048,0.01904761904761905,1.0,7.2012,-22.7337,-1.9903,-1.9002,2.9698,-0.612095238095238,320.175851,0.010190476190476125,5.43,0.00851063829787234,1.6895454545454547,0.10114285714285716,0.12642857142857145,0.01075987841945289,26.55,0.005879366751871315,-38.4096195,-10.176037142857142,yes
-0.20116279069767443,0.44618712817739326,0.23255813953488372,0.016995375220425005,-8.105813953488372,0.3894873445803711,0.12790697674418605,0.10465116279069768,0.023255813953488372,0.585786,-1.0384,-3.0721,-1.7342,-1.7786,-0.2468,-0.23720930232558138,320.063287,0.01976744186046511,8.45,0.0,0.4508484848484848,0.03352713178294574,0.03352713178294574,0.010058139534883721,8.65,0.003952412841959303,-1.38505163030303,-0.7144418604651163,no
-0.5188405797101449,0.630119722747322,0.36231884057971014,0.022807131962514035,-8.6768115942029,0.5361858906858579,0.15942028985507245,0.18840579710144928,0.043478260869565216,2.0,2.2468,-7.1656,-1.9456,-1.9585,0.9605,-0.5579710144927537,320.443356,0.007246376811594203,1.93,0.01,0.8233999999999999,0.12971014492753621,0.17294685990338163,0.020753623188405793,11.933333333333332,0.008263453609606534,-5.90015504,-2.5962318840579712,yes
